"","UniProt_Name","as_g0_a","as_g0_b","as_g0_c","as_g1_a","as_g1_b","as_g1_c","wt_g0_a","wt_g0_b","wt_g0_c","A_G0_mean","A_G1_mean","WT_G0_mean","A_G0_sd","A_G1_sd","WT_G0_sd","ANOVA_p","ANOVA_padj","hclust_clusters","Z_scores_as_g0_a","Z_scores_as_g0_b","Z_scores_as_g0_c","Z_scores_as_g1_a","Z_scores_as_g1_b","Z_scores_as_g1_c","Z_scores_wt_g0_a","Z_scores_wt_g0_b","Z_scores_wt_g0_c","A_G1_vs_A_G0_Ttest_p","A_G1_vs_A_G0_Ttest_padj","log(A_G1/A_G0)","WT_G0_vs_A_G0_Ttest_p","WT_G0_vs_A_G0_Ttest_padj","log(WT_G0/A_G0)","WT_G0_vs_A_G1_Ttest_p","WT_G0_vs_A_G1_Ttest_padj","log(WT_G0/A_G1)","missing_data_as_g0_a","missing_data_as_g0_b","missing_data_as_g0_c","missing_data_as_g1_a","missing_data_as_g1_b","missing_data_as_g1_c","missing_data_wt_g0_a","missing_data_wt_g0_b","missing_data_wt_g0_c","protein.ids","majority.protein.ids","peptide.counts..all.","peptide.counts..razor.unique.","peptide.counts..unique.","fasta.headers","number.of.proteins","peptides","razor...unique.peptides","unique.peptides"
"577","G3UXY7;D3YYQ5;P00687;E9PV85;P00688",-4.26167825735635,0.696823648124628,-1.1082071340027,1.02657570443626,-0.510109265747886,-7.55697857258776,-7.27504435537484,-5.96004383075918,-7.37872764520369,-1.55768724774481,-2.34683737796646,-6.87127194377924,2.50962339129835,4.57706550371686,0.790847685471736,0.149336540504836,0.330665782310848,NA,-0.184802540089576,1.18339324574991,0.685332428895669,1.27438148825089,0.850365134028096,-1.09407233373258,-1.01627843242374,-0.653431304308881,-1.04488768636978,0.809861828664113,0.893780604553581,-0.789150130221654,0.0559899933872307,0.336586316813291,-5.31358469603443,0.226583504764712,0.490032597066669,-4.52443456581278,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"G3UXY7;D3YYQ5;P00687;E9PV85;P00688","G3UXY7;D3YYQ5;P00687;E9PV85;P00688","2;2;2;1;1","2;2;2;1;1","2;2;2;1;1","Alpha-amylase 1 (Fragment) OS=Mus musculus OX=10090 GN=Amy1 PE=4 SV=1;Alpha-amylase 1 (Fragment) OS=Mus musculus OX=10090 GN=Amy1 PE=1 SV=2;Alpha-amylase 1 OS=Mus musculus OX=10090 GN=Amy1 PE=1 SV=2;Amylase 2a1 (Fragment) OS=Mus musculus OX=10090 GN=Amy2a1",5,2,2,2
"578","G3UXZ5;P97371;G3UXY0;G3X9K9;G3UWN9",4.0912674223192,1.66283742259722,3.16692822234937,2.24092595116283,-0.935226980359435,-2.09029197127227,1.20190359702092,3.48463723274216,3.38476464422254,2.9736776890886,-0.261531000156294,2.69043515799521,1.22569465705844,2.24282453130247,1.29007297836084,0.0972045063653998,0.265998327866987,NA,1.08492436822205,-0.0653790955729485,0.647081571201539,0.208451007359935,-1.29603531470451,-1.84316875487264,-0.283715130048472,0.797574595573477,0.750266752841571,0.113190214430731,0.47441324397229,-3.23520868924489,0.796476283608723,0.901841206173997,-0.283242531093389,0.13703718360247,0.392708459870892,2.9519661581515,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"G3UXZ5;P97371;G3UXY0;G3X9K9;G3UWN9","G3UXZ5;P97371;G3UXY0;G3X9K9;G3UWN9","11;11;10;10;8","11;11;10;10;8","11;11;10;10;8","Proteasome activator complex subunit 1 (Fragment) OS=Mus musculus OX=10090 GN=Psme1 PE=1 SV=1;Proteasome activator complex subunit 1 OS=Mus musculus OX=10090 GN=Psme1 PE=1 SV=2;Proteasome activator complex subunit 1 OS=Mus musculus OX=10090 GN=Psme1 PE=1 S",5,11,11,11
"579","G3UY93;Q9Z1Q9;G3UZ22;G3UYW2",-0.365657202853001,-1.20619256978057,-0.900505777843044,-1.30200478097412,-2.82987467392982,-2.10071866985288,-2.52342162289792,-0.68383301597045,-0.9965691357331,-0.824118516825538,-2.07753270825227,-1.40127459153382,0.425442341567377,0.76419879224036,0.984307594276553,0.210525954432834,0.39025762196519,NA,1.25191933368766,0.26723670110815,0.625347123195559,0.15499321432164,-1.63489809499222,-0.780695783101267,-1.27589000452348,0.879178090890419,0.512809419413537,0.0855588113809921,0.469230027156162,-1.25341419142673,0.426281100776021,0.705874247705328,-0.577156074708287,0.403491780856714,0.623947390814373,0.676258116718448,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"G3UY93;Q9Z1Q9;G3UZ22;G3UYW2","G3UY93;Q9Z1Q9","6;6;2;1","6;6;2;1","6;6;2;1","Valyl-tRNA synthetase (Fragment) OS=Mus musculus OX=10090 GN=Vars PE=1 SV=1;Valine--tRNA ligase OS=Mus musculus OX=10090 GN=Vars1 PE=1 SV=1",4,6,6,6
"580","G3UYI4;G3UYL3;Q8BG32;G3UX67;G3UWV7;G3UYL8;G3UX15",-0.111880359476661,-1.24810932847222,-8.20175042651568,-6.30161318407082,-5.8466166589772,-4.9006232079563,-0.833047905286961,0.194763523540079,-2.14962116925392,-3.18724670482152,-5.68295101700144,-0.9293018503336,4.37969059964966,0.714690884275043,1.17515254899289,0.170075131480792,0.352967469620251,NA,1.02301632105591,0.654546912777191,-1.60045986023589,-0.98426148431264,-0.836709974058217,-0.529932329195532,0.789147808524108,1.12245832897035,0.36219427647472,0.428269631607261,0.658476038303944,-2.49570431217992,0.46933566353373,0.731021732267237,2.25794485448792,0.00706788256349949,0.125930230925539,4.75364916666784,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"G3UYI4;G3UYL3;Q8BG32;G3UX67;G3UWV7;G3UYL8;G3UX15","G3UYI4;G3UYL3;Q8BG32;G3UX67;G3UWV7;G3UYL8;G3UX15","2;2;2;1;1;1;1","2;2;2;1;1;1;1","2;2;2;1;1;1;1","26S proteasome non-ATPase regulatory subunit 11 OS=Mus musculus OX=10090 GN=Psmd11 PE=1 SV=1;26S proteasome non-ATPase regulatory subunit 11 OS=Mus musculus OX=10090 GN=Psmd11 PE=1 SV=1;26S proteasome non-ATPase regulatory subunit 11 OS=Mus musculus OX=100",7,2,2,2
"581","G3UYR8;Q9DBF1;E9Q1H3;G3UY72;E9Q1G1",-5.57068442594434,-1.76782420015641,-1.73592969619617,-2.03667355001775,-4.84867259196588,-6.3614444033766,-1.8714684724955,0.192210618230263,0.326943119894182,-3.02481277409897,-4.41559684845341,-0.450771578123685,2.20484719778902,2.19467006249908,1.2322024837702,0.110440908026576,0.28144690822953,NA,-1.21732240944806,0.357116126455441,0.370320907366925,0.245808649545323,-0.918399181324803,-1.54470835244878,0.314205915007285,1.16859858086019,1.22437976398648,0.481956434639221,0.696479435681627,-1.39078407435444,0.171667356657099,0.522535949706823,2.57404119597529,0.0683341996150797,0.288209536023601,3.96482527032972,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"G3UYR8;Q9DBF1;E9Q1H3;G3UY72;E9Q1G1","G3UYR8;Q9DBF1;E9Q1H3;G3UY72","4;4;3;3;1","4;4;3;3;1","4;4;3;3;1","Alpha-aminoadipic semialdehyde dehydrogenase OS=Mus musculus OX=10090 GN=Aldh7a1 PE=1 SV=1;Alpha-aminoadipic semialdehyde dehydrogenase OS=Mus musculus OX=10090 GN=Aldh7a1 PE=1 SV=4;Alpha-aminoadipic semialdehyde dehydrogenase (Fragment) OS=Mus musculus OX",5,4,4,4
"582","G3UYU4;O08917;G3UZZ5;G3UWW8",0.381699162776982,0.0771639565262028,0.151323140141628,0.0417451472845798,-1.24463748751478,-5.59835542946984,-2.38565559864481,-1.91010887179413,-2.13263952828072,0.203395419814938,-2.26708258990001,-2.14280133290655,0.15880511545392,2.95579585213865,0.237936165934353,0.218997608353257,0.396784243999007,NA,0.932750727351772,0.77351451087582,0.812291071265167,0.754994625292952,0.0823672918964534,-2.19411686642281,-0.514251434666357,-0.26559623819995,-0.381953687393048,0.284509810349633,0.546549473375854,-2.47047800971495,0.000328571472493436,0.110127792929423,-2.34619675272149,0.948662148446553,0.974485330137791,0.12428125699346,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"G3UYU4;O08917;G3UZZ5;G3UWW8","G3UYU4;O08917","5;5;1;1","5;5;1;1","5;5;1;1","Flotillin OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1;Flotillin-1 OS=Mus musculus OX=10090 GN=Flot1 PE=1 SV=1",4,5,5,5
"583","G3UZ01;G8JL74;G3UXA6;Q8BHD7;G3UXZ8",0.0251563955391916,-2.59461679688327,-1.31443463219572,-2.15841643402094,-4.07465314516771,-2.00641848950007,-6.42168324485568,0.0766117211374251,-0.340764125295244,-1.2946316778466,-2.74649602289624,-2.2286118830045,1.30999885980277,1.15272583464802,3.63729793026069,0.751725955791018,0.810914007475666,NA,0.999861738426784,-0.2385897010404,0.366593774087643,-0.0323836947931825,-0.938250706542068,0.0394706450147093,-2.04776767306374,1.02418633348704,0.82687928442322,0.224094819403815,0.513879304530203,-1.45186434504964,0.708782018451521,0.862324729462229,-0.933980205157899,0.832733441684885,0.911557065172614,0.517884139891741,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"G3UZ01;G8JL74;G3UXA6;Q8BHD7;G3UXZ8","G3UZ01;G8JL74;G3UXA6;Q8BHD7;G3UXZ8","2;2;2;2;1","2;2;2;2;1","2;2;2;2;1","Polypyrimidine tract-binding protein 3 OS=Mus musculus OX=10090 GN=Ptbp3 PE=1 SV=1;Polypyrimidine tract-binding protein 3 OS=Mus musculus OX=10090 GN=Ptbp3 PE=1 SV=1;Polypyrimidine tract-binding protein 3 OS=Mus musculus OX=10090 GN=Ptbp3 PE=1 SV=1;Polypyr",5,2,2,2
"584","G3UZ26;P50431;G3UZZ9;G3UYY1",-5.38638512465737,-5.65765261704426,-6.6902008135629,-5.85315332773338,-4.98286754978621,-6.34077203457144,-6.91745971516528,-2.58902742588333,-4.95302283203021,-5.91141285175484,-5.72559763736368,-4.81983665769294,0.687953145351721,0.687880068078167,2.16728757632683,0.606609844392542,0.706835197881017,NA,0.0768627530467642,-0.133257594701646,-0.933056288641916,-0.284689957472451,0.38942233181706,-0.662393202884961,-1.10908814197401,2.24366043039166,0.412539670419505,0.757384575088921,0.869335229998009,0.185815214391165,0.480288653133684,0.737929209207539,1.0915761940619,0.550952056318642,0.743153097251941,0.905760979670736,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"G3UZ26;P50431;G3UZZ9;G3UYY1","G3UZ26;P50431;G3UZZ9;G3UYY1","2;2;1;1","2;2;1;1","2;2;1;1","Serine hydroxymethyltransferase (Fragment) OS=Mus musculus OX=10090 GN=Shmt1 PE=1 SV=1;Serine hydroxymethyltransferase, cytosolic OS=Mus musculus OX=10090 GN=Shmt1 PE=1 SV=3;Serine hydroxymethyltransferase, cytosolic (Fragment) OS=Mus musculus OX=10090 GN=",4,2,2,2
"585","G3UZ30;A5A4Y9;Q8K1L5",1.25994082361181,-2.74044989952667,0.301985704322057,-1.99060880738907,-3.85551833766016,-6.17561975964321,-1.10776848088387,1.33388927447593,1.04523710555747,-0.392841123864266,-4.00724896823082,0.423785966383175,2.08874836333118,2.09662724531849,1.33419424648847,0.0580294770832578,0.208382980310664,NA,0.991059436935958,-0.54242184199094,0.62384374648197,-0.254983099992014,-0.969864232732826,-1.85923538221679,0.08343862095311,1.01940630924267,0.908756443318865,0.101877875521433,0.47441324397229,-3.61440784436655,0.603787298482215,0.797349495457712,0.81662709024744,0.0456851962102564,0.244571578727158,4.43103493461399,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"G3UZ30;A5A4Y9;Q8K1L5","G3UZ30;A5A4Y9;Q8K1L5","2;2;2","2;2;2","2;2;2","E3 ubiquitin-protein ligase PPP1R11 (Fragment) OS=Mus musculus OX=10090 GN=Ppp1r11 PE=1 SV=2;E3 ubiquitin-protein ligase PPP1R11 OS=Mus musculus OX=10090 GN=Ppp1r11 PE=1 SV=1;E3 ubiquitin-protein ligase PPP1R11 OS=Mus musculus OX=10090 GN=Ppp1r11 PE=1 SV=1",3,2,2,2
"586","G3UZA0;Q8BGA5",-1.07895616983937,-2.43318621651646,-3.57189259998272,-2.7903119337843,-6.43127683694809,-4.92303869177489,-2.74833596654054,-2.56530135600806,-1.87783736892274,-2.36134499544618,-4.71487582083576,-2.39715823049045,1.24801998460266,1.82938656170473,0.458961910301677,0.113280988008615,0.284604647311575,NA,1.27877235284722,0.445733460629736,-0.254728552136332,0.226051721456128,-2.0136455714644,-1.0858703853074,0.2518727504152,0.364464366270696,0.787349857289142,0.148937224015324,0.492122410459071,-2.35353082538958,0.966222275583226,0.982696514065976,-0.0358132350442677,0.152733966653426,0.41220923747995,2.31771759034531,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"G3UZA0;Q8BGA5","G3UZA0;Q8BGA5","1;1","1;1","1;1","KRR1 small subunit processome component OS=Mus musculus OX=10090 GN=Krr1 PE=1 SV=1;KRR1 small subunit processome component homolog OS=Mus musculus OX=10090 GN=Krr1 PE=2 SV=1",2,1,1,1
"587","G3UZR1",-6.20779370812936,0.0622789757636255,-1.06524617212719,-3.16731178112786,-5.65188336555165,-5.9653125166761,-7.37571560015321,-4.84301547663503,-8.91822920944721,-2.40358696816431,-4.92816922111854,-7.04565342874515,3.34242725127686,1.53297868581775,2.05755863094377,0.142938336008512,0.321948021732261,NA,-0.485749260945611,1.66618451984929,1.2792098264498,0.557765878108326,-0.294956856200553,-0.402527982117997,-0.886588405798325,-0.0173476127174007,-1.41599010662752,0.32522142073062,0.578739505222552,-2.52458225295423,0.123985735714518,0.468702619618725,-4.64206646058085,0.231646318909024,0.490949122943735,-2.11748420762662,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"G3UZR1","G3UZR1","4","1","1","Tubulin beta-5 chain (Fragment) OS=Mus musculus OX=10090 GN=Tubb5 PE=1 SV=8",1,4,1,1
"588","G3UZZ3;Q3T9X3;Q3TCR7;G3X9G4;F8WIV5;P39054;G3UXX2;A0A0J9YUE9;A0A0J9YUN4;P39053",-2.23666020723189,-3.54672047478853,-2.81091163611659,-2.53583981762281,-7.89300451382825,-4.13140843452061,-6.94904761182755,-2.46964352813462,-3.31260807528853,-2.86476410604567,-4.85341758865722,-4.24376640508357,0.656688314610319,2.75059562814316,2.38045313178211,0.540135752293355,0.655949611332225,NA,0.854802498804982,0.215132054368245,0.574409546030215,0.708720399313408,-1.90705233038994,-0.0703568016186451,-1.44614122119488,0.741042431334079,0.32944342335253,0.336465369020686,0.585435523736063,-1.98865348261155,0.423739097141773,0.703832276410775,-1.37900229903789,0.786308089285198,0.88413418716804,0.609651183573656,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"G3UZZ3;Q3T9X3;Q3TCR7;G3X9G4;F8WIV5;P39054;G3UXX2;A0A0J9YUE9;A0A0J9YUN4;P39053","G3UZZ3;Q3T9X3;Q3TCR7;G3X9G4;F8WIV5;P39054;G3UXX2;A0A0J9YUE9;A0A0J9YUN4;P39053","2;2;2;2;2;2;1;1;1;1","2;2;2;2;2;2;1;1;1;1","2;2;2;2;2;2;1;1;1;1","Dynamin-2 (Fragment) OS=Mus musculus OX=10090 GN=Dnm2 PE=1 SV=1;Dynamin-2 OS=Mus musculus OX=10090 GN=Dnm2 PE=1 SV=1;Dynamin-2 OS=Mus musculus OX=10090 GN=Dnm2 PE=1 SV=1;Dynamin-2 OS=Mus musculus OX=10090 GN=Dnm2 PE=1 SV=1;Dynamin-2 OS=Mus musculus OX=1009",10,2,2,2
"589","G3V010;P17809",-0.258609969894593,0.506810202361176,0.97111164134424,0.346147293835429,-0.923087862084627,-5.8443505895043,-1.79798509812102,-6.89321797821829,-0.755538527091662,0.406437291270275,-2.14043038591783,-3.14891386781032,0.620974919982768,3.26986362500913,3.28428586861379,0.320884096819929,0.487444697923494,NA,0.484506909881911,0.755393984306604,0.919713221003268,0.698534357611844,0.249343951340105,-1.49232227464556,-0.0602877532878116,-1.86352312443615,0.308640728225783,0.308607231053099,0.565158535950804,-2.54686767718811,0.198247401717388,0.551002809914921,-3.5553511590806,0.725389940144795,0.845855312850096,-1.00848348189249,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"G3V010;P17809","G3V010;P17809","1;1","1;1","1;1","Solute carrier family 2, facilitated glucose transporter member 1 OS=Mus musculus OX=10090 GN=Slc2a1 PE=1 SV=1;Solute carrier family 2, facilitated glucose transporter member 1 OS=Mus musculus OX=10090 GN=Slc2a1 PE=1 SV=4",2,1,1,1
"590","G3X8Q0;O89090;Q8BNQ4;Q8C5J0;K4DI62;A0A1Y7VJR5;Q9ESX2;Q64HY3;Q8BMJ8;Q9D2H6;Q62445;O70494",-0.90158803808578,-0.141932749023745,-7.00867290980719,-1.37914211182192,0.713202562671661,-0.162984742576604,-6.74498502533032,-0.829167027851295,-0.508083483036827,-2.68406456563891,-0.276308097242287,-2.69407851207281,3.76443183460499,1.05076552867656,3.51185938571744,0.563270273555987,0.671923679950677,NA,0.340109178291644,0.602881869934501,-1.77239520750031,0.174918240813147,0.898682097759552,0.595599765682764,-1.68118281662346,0.365160361459614,0.476226510182548,0.384647150741695,0.62680001609499,2.40775646839662,0.997473945339941,0.997761769523634,-0.0100139464339062,0.356061215511252,0.585541035599926,-2.41777041483053,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"G3X8Q0;O89090;Q8BNQ4;Q8C5J0;K4DI62;A0A1Y7VJR5;Q9ESX2;Q64HY3;Q8BMJ8;Q9D2H6;Q62445;O70494","G3X8Q0;O89090","4;4;1;1;1;1;1;1;1;1;1;1","4;4;1;1;1;1;1;1;1;1;1;1","4;4;1;1;1;1;1;1;1;1;1;1","Transcription factor Sp1 OS=Mus musculus OX=10090 GN=Sp1 PE=1 SV=1;Transcription factor Sp1 OS=Mus musculus OX=10090 GN=Sp1 PE=1 SV=2",12,4,4,4
"591","G3X8S1;Q9CQV7",-6.23378764684246,-2.7108013237239,-7.76913032547285,-7.819272848693,-5.72088689903144,-6.41144986649408,-4.05363935193595,-3.41199718205959,-3.79052831116972,-5.5712397653464,-6.65053653807284,-3.75205494838842,2.59343408320702,1.06942869132505,0.322546614109786,0.169375237203625,0.352810026674173,NA,-0.478989416438254,1.37705482679758,-1.28786679452121,-1.31428379788944,-0.208773641236691,-0.572588684156389,0.669596277922236,1.00763796937058,0.808213260151582,0.558345543591674,0.745963518177447,-1.07929677272644,0.348074370044904,0.663160292264473,1.81918481695798,0.0335925992529482,0.213349573677239,2.89848158968442,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"G3X8S1;Q9CQV7","G3X8S1;Q9CQV7","1;1","1;1","1;1","Mitochondrial import inner membrane translocase subunit TIM14 OS=Mus musculus OX=10090 GN=Dnajc19 PE=1 SV=1;Mitochondrial import inner membrane translocase subunit TIM14 OS=Mus musculus OX=10090 GN=Dnajc19 PE=1 SV=3",2,1,1,1
"592","G3X8T3;P16675;A2A5J8;A2A5J9",2.53954667619395,1.15896101214491,2.25259951737969,1.58396427111945,0.597443822701177,1.37668403659234,-1.08860324647002,0.336809097416904,-0.470715741769929,1.98370240190618,1.18603071013766,-0.407503296941014,0.728514542049031,0.520160712619692,0.714805531184697,0.011830610234546,0.0912383625427708,1,1.34912050621955,0.198532099504015,1.1099770159827,0.5527323750293,-0.269439707801744,0.379983779271243,-1.67460148912542,-0.486654257473412,-1.15965032160623,0.204936843202628,0.509672846551687,-0.797671691768528,0.0153853606194757,0.222217852060665,-2.3912056988472,0.0400977750548247,0.230615813216385,-1.59353400707867,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"G3X8T3;P16675;A2A5J8;A2A5J9","G3X8T3;P16675","8;8;1;1","8;8;1;1","8;8;1;1","Carboxypeptidase OS=Mus musculus OX=10090 GN=Ctsa PE=1 SV=1;Lysosomal protective protein OS=Mus musculus OX=10090 GN=Ctsa PE=1 SV=1",4,8,8,8
"593","G3X8U3",-1.70729413314227,-7.91614161727012,-2.88857726095291,-3.85170158542942,-3.9864370173059,-4.05897694906923,-2.84621347563231,-2.52002486805465,-1.7314959520094,-4.17067100378843,-3.96570518393485,-2.36591143189879,3.29700925754746,0.105181394643718,0.573116046513116,0.498347644711251,0.626502503666803,NA,0.953923664604568,-2.34848552353562,0.325613778583135,-0.186660138050096,-0.25832424790855,-0.296907340467141,0.348146552055954,0.521642238249707,0.941051016468045,0.92410148750885,0.961655684388745,0.204965819853581,0.444001146402582,0.716483349406456,1.80475957188964,0.0364845070631256,0.219212778471462,1.59979375203606,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"G3X8U3","G3X8U3","2","2","2","Queuosine salvage protein OS=Mus musculus OX=10090 GN=2210016F16Rik PE=1 SV=1",1,2,2,2
"594","G3X922;D4AFX7",-3.8507143791501,-4.22810703451355,-4.10312266233939,-6.36646565735847,-7.12080276013834,-5.64374727836103,-4.11936122562437,-4.28398007728427,-4.80100081067153,-4.06064802533435,-6.37700523195261,-4.40144737119339,0.192248212402878,0.738584142827729,0.355678302444167,0.00226159412562682,0.0392313626147039,3,0.942881472654744,0.61811012076239,0.725667443194454,-1.22208896870635,-1.87124595989486,-0.600141981533529,0.711693084987154,0.570027670356697,0.125097118179296,0.0260399038156265,0.441309590504976,-2.31635720661826,0.238237860558344,0.580350665980745,-0.340799345859045,0.027103796216115,0.188785767000936,1.97555786075922,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"G3X922;D4AFX7","G3X922;D4AFX7","2;2","2;2","2;2","DnaJ heat shock protein family (Hsp40) member C13 OS=Mus musculus OX=10090 GN=Dnajc13 PE=1 SV=1;DnaJ heat shock protein family (Hsp40) member C13 OS=Mus musculus OX=10090 GN=Dnajc13 PE=1 SV=1",2,2,2,2
"595","G3X956;Q920B9",-2.71771779486842,-6.02991154807704,-4.70582456778044,-4.50596311405718,-5.20487737677919,-5.06900431253436,-4.88807048272067,-3.70626642885392,-3.78276978189909,-4.48448463690864,-4.92661493445691,-4.12570223115789,1.66715337880091,0.370575684443847,0.661337435807134,0.667998083671395,0.755448936896515,NA,1.83228780164865,-1.54955945485244,-0.197627697434259,0.00643672612175367,-0.70717529600896,-0.568444900450536,-0.383706137698235,0.822950566312352,0.744838392361679,0.694248169341152,0.839020272236495,-0.442130297548275,0.754953617290899,0.882669103006172,0.358782405750742,0.160479249176098,0.423547073592376,0.800912703299017,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"G3X956;Q920B9","G3X956;Q920B9","3;3","3;3","3;3","SPT16, facilitates chromatin-remodeling subunit OS=Mus musculus OX=10090 GN=Supt16 PE=1 SV=1;FACT complex subunit SPT16 OS=Mus musculus OX=10090 GN=Supt16h PE=1 SV=2",2,3,3,3
"596","G3X9H5;P42859",-7.83489971464464,-3.41391303971964,-3.13755225480343,-5.97055871361601,-5.13376629347319,-6.85579186103937,-6.81935990974083,-6.3575630990504,-7.15348741443191,-4.7954550030559,-5.98670562270952,-6.77680347440771,2.6358607582654,0.861126329781448,0.399665068019555,0.38030640769046,0.535930798683683,NA,-1.20428284189718,1.48207217948332,1.64999921407111,-0.0714402938558531,0.437025730810901,-0.609340696080783,-0.587203294974231,-0.306598472459862,-0.790231525097419,0.522335470972129,0.721144799782445,-1.19125061965362,0.322025561146765,0.649181801337106,-1.98134847135181,0.250484214324401,0.509406550738006,-0.79009785169819,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"G3X9H5;P42859","G3X9H5;P42859","1;1","1;1","1;1","Huntingtin OS=Mus musculus OX=10090 GN=Htt PE=1 SV=1;Huntingtin OS=Mus musculus OX=10090 GN=Htt PE=1 SV=2",2,1,1,1
"597","G3X9Q1;Q3TZS3;Q61738",-6.06510233816256,-5.58888602258363,-2.8586232789346,-5.69554556135395,-2.29243766819303,-5.1883351058906,-7.72517233770437,-5.22058818499659,-5.47959748953863,-4.83753721322693,-4.39210611181253,-6.14178600407986,1.73025164768254,1.8359660376438,1.37735458981755,0.454920535022041,0.596667116361226,NA,-0.574394857519989,-0.283798486275277,1.38226044512548,-0.348884191891242,1.72775781375816,-0.039374599310731,-1.58740155657144,-0.0590560496160952,-0.217108517698863,0.775052025886688,0.876978909880202,0.445431101414403,0.3674677369126,0.670070506583592,-1.30424879085293,0.262271360240541,0.519949950117424,-1.74967989226734,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"G3X9Q1;Q3TZS3;Q61738","G3X9Q1;Q3TZS3;Q61738","1;1;1","1;1;1","1;1;1","Integrin alpha-7 OS=Mus musculus OX=10090 GN=Itga7 PE=1 SV=1;Integrin alpha-7 OS=Mus musculus OX=10090 GN=Itga7 PE=1 SV=1;Integrin alpha-7 OS=Mus musculus OX=10090 GN=Itga7 PE=1 SV=3",3,1,1,1
"598","G3X9Q3;Q3TBD2;D3Z7R7",-0.834549695695589,-5.10129482223237,-2.29665845775213,-6.38153847025811,-4.95980453623464,-6.29458846710814,-9.38897148632089,-0.845910387787757,-1.94608349397769,-2.74416765856003,-5.87864382453363,-4.06032178936211,2.16828892385497,0.796924904902144,4.64741604664033,0.481433198748627,0.613848731777294,NA,1.1576173387519,-0.298033472793154,0.658801556947223,-0.734803809421325,-0.249762380067841,-0.705139782418186,-1.76082532715199,1.15374150361921,0.778404372534161,0.116386676828596,0.47441324397229,-3.1344761659736,0.688433985256191,0.851536229031665,-1.31615413080208,0.569585744224307,0.758155282070844,1.81832203517152,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"G3X9Q3;Q3TBD2;D3Z7R7","G3X9Q3;Q3TBD2;D3Z7R7","6;6;4","6;6;4","6;6;4","Rho GTPase-activating protein 45 OS=Mus musculus OX=10090 GN=Arhgap45 PE=1 SV=1;Rho GTPase-activating protein 45 OS=Mus musculus OX=10090 GN=Arhgap45 PE=1 SV=2;Rho GTPase-activating protein 45 OS=Mus musculus OX=10090 GN=Arhgap45 PE=1 SV=1",3,6,6,6
